""	"LDD0R1"	"LDD0R2"	"LDD0R3"	"LDD10CF70R1"	"LDD10CF70R2"	"LDD10CF70R3"	"LDD10MHPR1"	"LDD10MHPR2"	"LDD10MHPR3"	"LDD10MLPR1"	"LDD10MLPR2"	"LDD10MLPR3"	"LDD10MR1"	"LDD10MR2"	"LDD10MR3"	"LDD10NUSR1"	"LDD10NUSR2"	"LDD10NUSR3"	"LDD10OKAR1"	"LDD10OKAR2"	"LDD10OKAR3"	"LDD10PKMR1"	"LDD10PKMR2"	"LDD10PKMR3"	"LDD10PR1"	"LDD10PR2"	"LDD10PR3"	"LDD10RIBR1"	"LDD10RIBR2"	"LDD10RIBR3"	"LDD10SBMR1"	"LDD10SBMR2"	"LDD10SBMR3"	"LDD5CF70R1"	"LDD5CF70R2"	"LDD5CF70R3"	"LDD5MHPR1"	"LDD5MHPR2"	"LDD5MHPR3"	"LDD5MLPR1"	"LDD5MLPR2"	"LDD5MLPR3"	"LDD5MR1"	"LDD5MR2"	"LDD5MR3"	"LDD5NUSR1"	"LDD5NUSR2"	"LDD5NUSR3"	"LDD5OKAR1"	"LDD5OKAR2"	"LDD5OKAR3"	"LDD5PKMR1"	"LDD5PKMR2"	"LDD5PKMR3"	"LDD5PR1"	"LDD5PR2"	"LDD5PR3"	"LDD5RIBR1"	"LDD5RIBR2"	"LDD5RIBR3"	"LDD5SBMR1"	"LDD5SBMR2"	"LDD5SBMR3"	"WTD0R1"	"WTD0R2"	"WTD0R3"	"WTD10CF70R1"	"WTD10CF70R2"	"WTD10CF70R3"	"WTD10MHPR1"	"WTD10MHPR2"	"WTD10MHPR3"	"WTD10MLPR1"	"WTD10MLPR2"	"WTD10MLPR3"	"WTD10MR1"	"WTD10MR2"	"WTD10MR3"	"WTD10NUSR1"	"WTD10NUSR2"	"WTD10NUSR3"	"WTD10OKAR1"	"WTD10OKAR2"	"WTD10OKAR3"	"WTD10PKMR1"	"WTD10PKMR2"	"WTD10PKMR3"	"WTD10PR1"	"WTD10PR2"	"WTD10PR3"	"WTD10RIBR1"	"WTD10RIBR2"	"WTD10RIBR3"	"WTD10SBMR1"	"WTD10SBMR2"	"WTD10SBMR3"	"WTD5CF70R2"	"WTD5CF70R3"	"WTD5MHPR1"	"WTD5MHPR2"	"WTD5MHPR3"	"WTD5MLPR1"	"WTD5MLPR2"	"WTD5MLPR3"	"WTD5MR1"	"WTD5MR2"	"WTD5MR3"	"WTD5NUSR1"	"WTD5NUSR2"	"WTD5NUSR3"	"WTD5OKAR1"	"WTD5OKAR2"	"WTD5OKAR3"	"WTD5PKMR1"	"WTD5PKMR2"	"WTD5PKMR3"	"WTD5PR1"	"WTD5PR2"	"WTD5PR3"	"WTD5RIBR1"	"WTD5RIBR2"	"WTD5RIBR3"	"WTD5SBMR1"	"WTD5SBMR2"	"WTD5SBMR3"
"WTD10CF70R3"	0.769384802975685	0.81548412582851	0.780368672782138	0.646913256902211	0.605981217191822	0.599010407024101	0.635388345787561	0.593210819465472	0.693074476798646	0.805448831533096	0.785305003706344	0.778469132052096	0.712645074323889	0.740040620757928	0.717756279662702	0.82736966639912	0.730762789188604	0.830589922100904	0.681343580460969	0.620092731794438	0.643132677432027	0.655293282822805	0.667975444414539	0.704681257045522	0.768092977358919	0.840050168839627	0.792310821358652	0.677041699941347	0.644727540219296	0.640741144723068	0.734279699687305	0.72425674006758	0.724049466175863	0.728976882679288	0.756802361400397	0.739957805704821	0.735103556605683	0.841636325626164	0.752609854384751	0.753393263262696	0.691791756035662	0.802197698454134	0.750915976269866	0.755162402224796	0.749987686687638	0.711779879274741	0.735998729427477	0.711158578493883	0.740596674377006	0.744715188579514	0.717794205711552	0.82638446674896	0.839803347908546	0.773524274193331	0.760839090367306	0.771314705906392	0.720511101109433	0.697223159261912	0.715618987131572	0.659285487866116	0.645298116309798	0.67908250600394	0.68185535996174	0.879900620157679	0.919522337599621	0.83624191734971	0.517483432141027	0.581346855729471	0	0.703424880294625	0.720055649199304	0.655864631401003	0.846911673690509	0.717063335405206	0.759334803488223	0.540211380085056	0.740203198044402	0.745488588047987	0.639951824629428	0.594607918722736	0.641457356742579	0.713148996505517	0.622222743320747	0.583758205535174	0.701057035889338	0.722417335408212	0.614678595245532	0.761607666255406	0.777863776180066	0.783764014006032	0.688683499434071	0.653991011734373	0.699041999353743	0.687558475283835	0.688917065180186	0.694526817372858	0.851556885784274	0.84303444829845	0.8495644087957	0.736686310711105	0.811889135066379	0.834708134697377	0.745800372682103	0.811119041359927	0.7773535658139	0.759183077406855	0.775396445910292	0.834416389281026	0.624583205713358	0.830709061427865	0.788146185872632	0.689830740081531	0.70133251908137	0.738233296874686	0.724184092891057	0.680737312910653	0.774842219921351	0.758950961758364	0.756713589967656	0.697704570237725	0.541852024352755	0.664339565671596	0.714366649444579	0.733450758651841	0.708626507387503
"WTD10MHPR1"	0.674884225551194	0.758413419393721	0.680176513009445	0.591894860144369	0.333732604904326	0.744724475422808	0.489985130718631	0.722512825811929	0.697332431175117	0.863662908086001	0.872805658857872	0.864573740867736	0.270427201417761	0.413397250495693	0.588555237569809	0.665284296741243	0.433210297256447	0.697651452554546	0.650037027966757	0.664616402768061	0.479949059151105	0.708605051461673	0.704234339471608	0.839776434573078	0.865152132567201	0.930865862518503	0.858938796310452	0.79784857425542	0.774834225636274	0.730183399146209	0.422533669271982	0.425536862448514	0.428534738318583	0.638459691792092	0.316668857266142	0.52631348672486	0.41840427180684	0.732140729589407	0.411578440777807	0.765648937411087	0.776027318125718	0.786886900587764	0.557583210040449	0.548675187924004	0.558156185017818	0.276751289784465	0.311580650103302	0.605998111956985	0.638705377679851	0.684482310245311	0.570840923313629	0.724235616066816	0.73469797230691	0.704295218233913	0.747922827157198	0.779821111252877	0.627043242488649	0.355590492070362	0.519075013820957	0.564486160888248	0.472606014729965	0.500869662644393	0.703238808195047	0.843006959135925	0.861886946482733	0.818095267986985	0.701216210785803	0.566144626360827	0.703424880294625	0	0.480293327404155	0.360904121447625	0.894617447018379	0.774332651371885	0.88581852141247	0.592987103985306	0.263271232518245	0.167680943507902	0.726167356068312	0.678909414891725	0.643474780191778	0.83494759380201	0.386224415874595	0.509130525569154	0.825865817981071	0.848327940819054	0.704928487487455	0.887869119537244	0.863090962813374	0.915212439502777	0.805298212673107	0.756064330881292	0.820437743000084	0.406076383253902	0.430960957770288	0.549719119152257	0.721423504900363	0.8529724101627	0.701494005563147	0.537225529809326	0.764764396787154	0.882050541099461	0.767137965482561	0.864756739028149	0.437165428222365	0.568363403816215	0.478865214846488	0.697072381222453	0.594415781790549	0.744877002933875	0.731356099797486	0.569456666515495	0.752255784150473	0.675648358795882	0.628250786941252	0.592298883616865	0.567571506442772	0.771144336209869	0.643089211103097	0.493492081174311	0.696952019638638	0.591131670454811	0.613233958827441	0.605274123751316	0.634895190303609
"WTD10MHPR2"	0.786932057197887	0.839776425350312	0.779003757910323	0.639837677644692	0.515611971610342	0.740345412965629	0.392775395637165	0.625516452909817	0.562987944260783	0.867088818822595	0.876269937720903	0.868449856481243	0.278277550966479	0.463199035802483	0.529455481310278	0.411792988855091	0.284468014304832	0.412252277636893	0.672690766069428	0.635854472392934	0.56025262981085	0.721077767179772	0.711250892455774	0.864440087898968	0.753087458910608	0.927503023067961	0.75533932320781	0.693817984060769	0.790205325339919	0.754589311912113	0.540172077784525	0.541362465012485	0.542887711210164	0.66455401680352	0.490186406751783	0.50602178257152	0.351251219857877	0.692813759135169	0.239516261694909	0.818347272847607	0.781326344001357	0.817473907576928	0.324478229770374	0.297485868756471	0.364669087263363	0.4231450367814	0.46569755798242	0.564663195939347	0.657228412265397	0.801069183291264	0.620325358474094	0.69576258305627	0.635339778083159	0.747069421755002	0.792677315227747	0.805570254623611	0.698020348819852	0.583384807698938	0.664922968237439	0.639605601621723	0.65809564120031	0.638585427120615	0.769202309897188	0.942132472678042	0.949393814278207	0.932133475733017	0.684932826407064	0.52707390818651	0.720055649199304	0.480293327404155	0	0.192120371241814	0.891858857131029	0.807582067247606	0.879539014457652	0.577961282058502	0.349733280523158	0.347247857876325	0.498354916598791	0.45440097149249	0.558392485307967	0.842448477548997	0.368644844318453	0.603158192399831	0.842820737752668	0.87618431248239	0.739503882067244	0.894688040033038	0.869242156490393	0.902279576105338	0.714839862965923	0.762370379187163	0.831746460594782	0.611897093976438	0.542253149954163	0.597585680793367	0.756752124200329	0.863152803246482	0.611190825761378	0.612917539244089	0.787462502649762	0.862844945146119	0.747657808425128	0.841376400184134	0.277432203166188	0.419035919803696	0.309979045805371	0.422120099456926	0.369887559697686	0.815161053521377	0.769640326322786	0.518767717955946	0.763269848959894	0.722316100001038	0.669685324788896	0.688636439671375	0.674537814728894	0.775238916683417	0.649808147171495	0.547672055934706	0.7441751122643	0.558918438322743	0.520756361184192	0.419226191593678	0.490900502212719
"WTD10MHPR3"	0.707549486958636	0.771950787833801	0.707631638272671	0.586211548166704	0.449153719733246	0.736340867202484	0.457000975193971	0.667960397992722	0.665696117359119	0.850179603908633	0.859746953267961	0.849116502280618	0.272351647852923	0.489107154499394	0.578550813952596	0.413520284003358	0.208650948100901	0.431320588589274	0.637135109320089	0.630512060783995	0.474534838710212	0.693086236471179	0.690885575597165	0.817127318962886	0.826724516809919	0.917753635506269	0.820444562141048	0.7601296016337	0.748510617196283	0.705597304760335	0.581114358872	0.588038011554412	0.591090021637478	0.627203501430042	0.509148425117835	0.50458230118911	0.385741091197241	0.708768588838907	0.202506440059687	0.79347214097794	0.76478669533264	0.777205481968911	0.315610567517659	0.309389807641831	0.343525242521508	0.299547977560012	0.467146976062881	0.571892545225077	0.630525203467801	0.721210310633933	0.558649808985307	0.660982995496422	0.617402831864719	0.687830963526211	0.752503300140547	0.770930351269756	0.639876050769318	0.47513330798588	0.555143447641361	0.549311938029056	0.525006856395554	0.537742601831333	0.679827695098523	0.834758204141066	0.875112426166324	0.824737228825654	0.680804805950035	0.558577048058833	0.655864631401003	0.360904121447625	0.192120371241814	0	0.872632277222876	0.762668176847286	0.858715025965919	0.554199966786324	0.313354359007451	0.276596390161576	0.455339960752423	0.426908061664252	0.479594424916783	0.813495682031945	0.300555831152964	0.525269671397773	0.801729867283948	0.826073693281236	0.682113001137727	0.86011337858494	0.845019723703147	0.879058320242862	0.765775024043211	0.727355636302147	0.799583317988385	0.550655378969115	0.480214211034096	0.521715871618649	0.716005945375865	0.821211448763644	0.611481753120851	0.607224910658251	0.758762838485871	0.861605606175616	0.753409894102305	0.849543377611367	0.23557949333812	0.365424733884739	0.235201236365262	0.45085625526025	0.339782902841011	0.764658567917999	0.713415820432651	0.448915476646028	0.734278656618167	0.656936626361308	0.606662726610559	0.594191702897738	0.610933578619002	0.754665400948954	0.627270493990498	0.521243551205587	0.672547829121634	0.581196758862368	0.451489073358543	0.443558171109667	0.41792818797014
"WTD10MLPR1"	0.915723067532895	0.920955354374154	0.918451490937499	0.849509528246726	0.856774946577706	0.857380418983547	0.890338522661586	0.882177567064646	0.890289843198671	0.559634853281193	0.595975808709156	0.685065516928829	0.894658395014174	0.891143782744657	0.895074295116045	0.900150093019333	0.883476869902019	0.896227664431977	0.821773105601958	0.738960821044779	0.818948462887979	0.821757472097257	0.799201215729459	0.851888439332395	0.783609271111127	0.741494623527997	0.765303804673346	0.847095222402081	0.820536456649695	0.88891551837342	0.854110318624422	0.865872601290042	0.861186671779069	0.902790449277722	0.912707005711293	0.90462567543767	0.901133100442417	0.898950530311001	0.902551908005975	0.758228897013599	0.680327354030117	0.67784579772322	0.896702323433346	0.899900802494102	0.896844167540559	0.900971478659907	0.894329209950145	0.895368873482327	0.859745441205487	0.838126499007257	0.851645171785589	0.900756833257846	0.898271766641067	0.895716765333288	0.867837103189492	0.744630194244942	0.73687510598722	0.879235993024367	0.900891561349016	0.890110030108397	0.881052321164164	0.884168215946582	0.898471400186189	0.920782544167112	0.918449037739104	0.918158060805374	0.812142402481251	0.812363285934094	0.846911673690509	0.894617447018379	0.891858857131029	0.872632277222876	0	0.673845598330912	0.282918971490787	0.892061212931198	0.889627810269004	0.896577957746124	0.898527506878837	0.896186016850994	0.893999347876342	0.785552927176867	0.845244993312948	0.806226716451659	0.798928825633163	0.778507380924922	0.8492600869736	0.463371742888637	0.55341057130276	0.427777302975058	0.810159455268778	0.813277572700185	0.863235915936172	0.85590768125718	0.847392052974458	0.864798895214016	0.908942638134819	0.934151679463798	0.900234448346589	0.902394773569821	0.900003035831899	0.357462828297326	0.391203290094866	0.516444018285471	0.902162866263008	0.901831804794839	0.908295163722917	0.921116364894476	0.910701163537024	0.899589534324798	0.878393294282718	0.885258147103414	0.892345921099008	0.905746803414302	0.878894555968792	0.914109640308065	0.669542041463908	0.603162119766977	0.646834921252147	0.902085859806144	0.893044504811291	0.900572938254397	0.898286811650355	0.902814872433322	0.909143521322726
"WTD10MLPR2"	0.835605861410599	0.852349613515226	0.847412015000854	0.690243578891247	0.749306600072297	0.754956919760542	0.779763936363161	0.830072333527902	0.78374150056973	0.687624133352227	0.757813519466462	0.670038169487513	0.778805725136699	0.785682204856463	0.77859201927731	0.825212021961356	0.791870609316721	0.83248555145591	0.721165627759445	0.649394134511495	0.700735898278079	0.674595392128548	0.653922315195218	0.697836460661584	0.80508929945126	0.813716512131433	0.811191719491274	0.721018326461972	0.694111193539105	0.745147056692252	0.819650547702793	0.81123301396588	0.813673989084479	0.787433702940561	0.811287972499644	0.794173274774903	0.779895518403106	0.858435834777115	0.77770755747046	0.800765619280073	0.74570600902387	0.769424935985579	0.777302368089362	0.788667421560637	0.777621292294386	0.778169922522508	0.802068038125001	0.783705661917454	0.784684599384256	0.785299458440269	0.776292129034424	0.825359504642983	0.83711209751023	0.776201673682139	0.825057123618404	0.769302077196941	0.758341924059771	0.76375386364633	0.81511469798334	0.789661573614941	0.812500337177031	0.794092070178373	0.81787467798296	0.910444301817456	0.925676536106461	0.900816558605772	0.681522765453845	0.685731795203358	0.717063335405206	0.774332651371885	0.807582067247606	0.762668176847286	0.673845598330912	0	0.619072640986089	0.771122597302801	0.785970096807159	0.784617288992443	0.85399683797621	0.798435956768392	0.847892593244223	0.727526696275491	0.708955513554048	0.676468843805587	0.676102454484376	0.66586546638813	0.688096607921906	0.636537615366855	0.749722247268738	0.725251672531466	0.690937988752267	0.689047075545436	0.725765249795116	0.801390382628812	0.763646454414682	0.808505735935392	0.824820573533087	0.899892503389585	0.848219102241476	0.79907679937717	0.819449700317273	0.781440793653928	0.738915968820465	0.81378532996025	0.799884877907471	0.787571016389873	0.793986909689643	0.822242014214867	0.789222167519974	0.81611836599095	0.802212684509791	0.785616379050738	0.811117358937948	0.793942205737382	0.73836578423818	0.819354652943353	0.841370351263809	0.817363517398214	0.811252488910891	0.797118663326561	0.77702439232048	0.782692364939283	0.782322361664525	0.784048753718381	0.787860992085827
"WTD10MLPR3"	0.902560667358725	0.908304796583228	0.906340985129345	0.759223939538996	0.845336963588826	0.816162146310036	0.865825407420928	0.864395665729402	0.86724249570748	0.517039493927462	0.579052653490301	0.644954677984889	0.87339616306253	0.871911682506927	0.875786868604311	0.881494739149256	0.864393823132602	0.880227399891536	0.779619673672088	0.728389484614159	0.762322127408229	0.712211792991766	0.718714486011423	0.727866151514526	0.748006298693684	0.715329458687315	0.756064298796957	0.746174864311054	0.7405665135621	0.787731778544451	0.845575358959412	0.834118539016972	0.835577512552416	0.883535898883952	0.892970272592795	0.88729737577584	0.885981914864287	0.885863669271146	0.892365232914748	0.770376143330189	0.614341683269162	0.690569800156623	0.879619627377602	0.8820884434801	0.876100344131094	0.882626992957955	0.869746005445361	0.867389026420589	0.856452567799267	0.82880676814832	0.852826200167552	0.884305002937891	0.881573225550122	0.878609172311694	0.847581093754474	0.724985580777979	0.72549314807572	0.859601799034451	0.877093624245211	0.867796353177116	0.857782360968277	0.859902644284732	0.872320350008662	0.927595919823357	0.931770423049671	0.916854894138942	0.701851351353974	0.712940098803063	0.759334803488223	0.88581852141247	0.879539014457652	0.858715025965919	0.282918971490787	0.619072640986089	0	0.877184148553328	0.87315029723886	0.88174277939623	0.90709308404576	0.887277594325355	0.904508506091127	0.732167745317879	0.777161667282099	0.734790050496612	0.704926480892823	0.703229781231966	0.738651054887641	0.413957017827358	0.470119043259507	0.41548561592937	0.732456535181101	0.717448717465046	0.765798518698399	0.838838931476861	0.843610866079544	0.860915569135264	0.902816675221597	0.910274697434987	0.889689120221098	0.889125981433358	0.888466984276164	0.418456379470349	0.410738119412636	0.524933302661846	0.891342205293835	0.893960469241308	0.899299741720304	0.911407817564817	0.899496064555746	0.892414236293756	0.872572721548325	0.881248705437611	0.884748744101802	0.892626451777818	0.850717369487495	0.885755132921981	0.641961466837847	0.584674724300647	0.60136446592961	0.885827601312844	0.878443088320232	0.885776523415064	0.881783122551488	0.885501026566462	0.897229205150264
"WTD10MR1"	0.790068288319092	0.823742624479179	0.806147059816906	0.761347275111126	0.675610558226556	0.775699289654319	0.487112114892569	0.4575605896726	0.674783208969462	0.863854920060933	0.86548144289524	0.85886065007786	0.524895813996499	0.640608229084686	0.595425813720779	0.665369591036525	0.607329793814463	0.668056541407445	0.779963733302401	0.655408945984535	0.693012631783211	0.795498570040461	0.82154213965713	0.834273432740695	0.803942518036123	0.925790589019418	0.797104783773595	0.741903441133979	0.788269324010858	0.779498552191612	0.747400805722316	0.754872277529187	0.758776871701692	0.725752969439745	0.700475814075444	0.65938521108451	0.560865991290112	0.717397038225301	0.638939110608587	0.82174639486549	0.824210245287716	0.79986277703367	0.616651003727618	0.62365514930977	0.60666535202015	0.592362929637305	0.627239396588384	0.588182708383355	0.71443095028546	0.73672836439629	0.745245493224798	0.69296029579932	0.703890382581302	0.709304897425744	0.821998926964106	0.784555840993131	0.77582835620609	0.678205002058481	0.757841290043236	0.67592416855287	0.674053122249754	0.694830334924398	0.754613841095907	0.87339578035662	0.920416571037757	0.834035568156922	0.802681092322879	0.683288254805607	0.540211380085056	0.592987103985306	0.577961282058502	0.554199966786324	0.892061212931198	0.771122597302801	0.877184148553328	0	0.566281025668258	0.589655287150579	0.413654298169946	0.358001015798792	0.35310228086752	0.828603169415938	0.58401996284072	0.737443982768822	0.816513297552349	0.841846413044698	0.77478606183315	0.880438748763569	0.858527363485905	0.907503288881866	0.725610957336474	0.768620145215236	0.817558854970412	0.75717901740453	0.687463916386774	0.7395924539978	0.706471544662572	0.826965206418602	0.691444466497713	0.682760183819426	0.777356795073021	0.887885931435911	0.816448816697005	0.87374454606024	0.664142468475803	0.650463095783806	0.664643322898243	0.688175739016311	0.507072886003697	0.767051511034946	0.732349509278237	0.603096555533072	0.745870299218183	0.768675721442697	0.730161250615935	0.7324321018931	0.828579528675624	0.818722282626066	0.813548615958157	0.638402023266218	0.431764852317919	0.583876262995704	0.601047933099687	0.518214697198193	0.599854214832323
"WTD10MR2"	0.742679380089934	0.792259669013197	0.734093175005953	0.606372970119018	0.369538411629213	0.753678315229203	0.494698551543716	0.714348273487959	0.670969882152714	0.860833545546165	0.866943552778231	0.858377040296796	0.268783883078082	0.428936307039585	0.572655937601621	0.56315168033242	0.341173988399832	0.596516774642865	0.645763372821705	0.61512496155901	0.484379713965727	0.700773601751731	0.69595627700789	0.841154010456302	0.790236609400003	0.914830332501275	0.7888023451415	0.719457421799191	0.757825548036204	0.71736819115328	0.396212315328638	0.394336648249332	0.395842439429585	0.640655568086635	0.303271991883349	0.468945553776422	0.363913049183255	0.729640059107257	0.383684347167816	0.791410658055175	0.769937618717029	0.783398362975603	0.491262829537619	0.481092721467716	0.512699550577828	0.213971437096089	0.282873930106351	0.561722295535378	0.629529119100236	0.753739436826134	0.563915770586202	0.675871618210666	0.645685995786189	0.714525346009489	0.745138084234575	0.777745211928174	0.634076189798163	0.370544808868108	0.548032988303881	0.591353688847234	0.56245385746516	0.575420111241642	0.733065370659072	0.895904679294781	0.909268375335434	0.891929605843481	0.687151597111992	0.539172597556714	0.740203198044402	0.263271232518245	0.349733280523158	0.313354359007451	0.889627810269004	0.785970096807159	0.87315029723886	0.566281025668258	0	0.190742971907141	0.678887069794713	0.636782595973344	0.66181853520671	0.826167040104068	0.267024073823001	0.500968520601254	0.813973058219494	0.852896413402548	0.714664193434496	0.872691119089622	0.856785729091247	0.892638374229755	0.708715280103753	0.720064588315039	0.789791228138936	0.421846705503598	0.408995709555026	0.551860778539122	0.748243521800341	0.831969577867703	0.640864292206316	0.610761591889431	0.78129702703714	0.898528664067553	0.774000155660151	0.871955049605986	0.365952430145469	0.485014795912221	0.400701723710152	0.603815489137863	0.553647491651782	0.788970509094823	0.75552833747382	0.520380809637351	0.751964726364763	0.697215398049116	0.630281035089733	0.633331811747551	0.594867230835571	0.776787309406287	0.634255807975043	0.532315548001416	0.726186392959082	0.594587835934046	0.561689350234104	0.513093969403603	0.589885694721494
"WTD10MR3"	0.733671434591252	0.810800200322152	0.734884758523382	0.619358211721548	0.361805079622	0.743763510293086	0.489096887769623	0.74586897122688	0.692694683963742	0.862854162521953	0.870302142257809	0.863444704180263	0.191746732870563	0.386133340289928	0.589833937166762	0.546372486362208	0.300675671932807	0.557396120633913	0.653804797643771	0.663382113347417	0.488410780385239	0.707030718421572	0.701247963866282	0.851937134462175	0.847426897530645	0.929120854443315	0.840481852623567	0.771574437433125	0.770729977855478	0.730970682524978	0.404479116910605	0.414126974284897	0.417699978574678	0.634388126284022	0.34777321716517	0.515242197261261	0.41316336164649	0.714430564633263	0.343344772712938	0.817959897306812	0.772054144628806	0.795837901083972	0.439333752690357	0.428197686771057	0.475664484755897	0.219782337542808	0.294249437405329	0.604856768062574	0.632902393130147	0.762964858384247	0.567338529904879	0.671075773389816	0.61833512670229	0.717460802642635	0.768777740984525	0.778995928872067	0.667397714850407	0.374129667781784	0.546316149450753	0.610437036296344	0.553098409126734	0.557948390273658	0.737606364983258	0.914197432181445	0.920601618104601	0.905058478323827	0.700279929844652	0.605884775236406	0.745488588047987	0.167680943507902	0.347247857876325	0.276596390161576	0.896577957746124	0.784617288992443	0.88174277939623	0.589655287150579	0.190742971907141	0	0.626824026598103	0.573106976361752	0.538940041864058	0.828315849486549	0.279097268303561	0.504817450562372	0.827898488403909	0.862375908549035	0.725107180533864	0.884055147472159	0.861888605896975	0.912130056979659	0.774553314682326	0.741396645802898	0.809300019002533	0.387863447647837	0.406965671745812	0.5401176324035	0.73573608154746	0.84340692668654	0.609343053029654	0.576512158756483	0.780669910829009	0.887968175977579	0.772994525080341	0.872489949531795	0.303560445133124	0.447450162154296	0.37117026851692	0.569360179035806	0.502204023432325	0.751846017634731	0.748830162760449	0.497964687328725	0.749960002701039	0.69718028783497	0.640502932689714	0.661574715342771	0.566911688768046	0.773511652301933	0.643311297262004	0.509661694042548	0.729545059810819	0.606166267608061	0.510952121103952	0.496550995198369	0.538509627836829
"WTD10NUSR1"	0.838028602286141	0.8555577108664	0.848620584586251	0.862518370127011	0.801823488813414	0.879559911697836	0.663678033943653	0.576968440799065	0.844154893657642	0.884429885628347	0.915211144229773	0.887659848695202	0.621260365010075	0.831007785477076	0.784865266059676	0.459115655875437	0.481059654800666	0.451989742581353	0.884097932532251	0.835069102369726	0.774773126903468	0.889802177801057	0.907116837340054	0.889197957872487	0.912185045470681	0.935078807723888	0.907648014009256	0.904036513148017	0.856942922964456	0.870472964766605	0.926772466706819	0.938861192243732	0.932861114749135	0.794598965182701	0.839754356342008	0.781721012052168	0.716168464598613	0.730312948281393	0.42592209337927	0.901665405175232	0.904244361562401	0.863181042493231	0.41294752430558	0.430497046502399	0.387346266197363	0.565272357980888	0.72136748725935	0.686282581968953	0.800285714380145	0.82993267670704	0.842455069217906	0.617160515797351	0.592185476326556	0.714766760072671	0.892162184559767	0.864831235409283	0.829405892175066	0.739898633127268	0.804508542952231	0.748958780389913	0.708560135715871	0.732660921422853	0.793352760381327	0.82475545590312	0.861111454762404	0.794328332034398	0.884384471186124	0.861481523454121	0.639951824629428	0.726167356068312	0.498354916598791	0.455339960752423	0.898527506878837	0.85399683797621	0.90709308404576	0.413654298169946	0.678887069794713	0.626824026598103	0	0.108634534360209	0.151417069923033	0.89278116875703	0.65222547064047	0.857027775442451	0.865626738930344	0.86714391420071	0.869346195057699	0.884965601248858	0.88406536653124	0.890080790737562	0.889591127397845	0.845978364748643	0.889170232308623	0.913436181363236	0.858144656528914	0.890055789768568	0.68998717219307	0.848196163995619	0.634708538388833	0.789165492648072	0.825656253239984	0.898361665296596	0.876395428839595	0.916346102983042	0.438747452568987	0.485666476061537	0.458822065615529	0.41623431406729	0.261747281862879	0.745867265254394	0.763926742588426	0.541250510571218	0.780025187370431	0.762901639175207	0.734438523069749	0.759947674603882	0.911185882886779	0.887126614500121	0.917354061900811	0.759345422054595	0.438187288096616	0.712311428155183	0.493213220323172	0.513756476219377	0.417196415946052
"WTD10NUSR2"	0.808697827357689	0.828432969260486	0.822860017073256	0.811510708443774	0.755721464250746	0.832509997219028	0.620155168317087	0.566497349335936	0.799842637718815	0.869900422567254	0.908677974625464	0.878506047564464	0.572151204992746	0.78106818335062	0.735191888495544	0.4514434685937	0.466652898914803	0.459350521173411	0.812845950028841	0.789572970529508	0.75657215465008	0.799812041782549	0.811144090148685	0.818376850218182	0.873868587029012	0.937559625073959	0.879314754024516	0.865396390801516	0.842592652211729	0.838094086065983	0.875086608724777	0.887991975838553	0.884927128001626	0.767124106950935	0.804330609403135	0.751230184808014	0.666625352047573	0.714077786349438	0.410463043797839	0.854254339243301	0.852196119891077	0.812432600022395	0.378533497480505	0.393492891117108	0.3728837063167	0.564518271046461	0.722535865248993	0.688186713431249	0.750397858801682	0.783193421873962	0.795844945690415	0.582224715704956	0.536067039663816	0.670395791941102	0.849941582607637	0.819770928481509	0.794039193677693	0.72507564411448	0.781006181692294	0.729580379228305	0.708309620632599	0.729580282309696	0.775096390400078	0.838666614773497	0.885271091074039	0.79885680769182	0.84170563959113	0.787958019387916	0.594607918722736	0.678909414891725	0.45440097149249	0.426908061664252	0.896186016850994	0.798435956768392	0.887277594325355	0.358001015798792	0.636782595973344	0.573106976361752	0.108634534360209	0	0.183763211488454	0.837590045671005	0.605220507469509	0.79533472792463	0.827006442617268	0.828629937766022	0.795913191384564	0.863925247637548	0.858729284486752	0.901754350932664	0.852159757851242	0.811582317581414	0.850455236228443	0.858558576378829	0.802841984810002	0.835381323795274	0.670429530405513	0.856894475538306	0.617399110605347	0.746826347375044	0.78572436318564	0.877201314473474	0.830682911304668	0.869399106109502	0.407030423519916	0.485047041247886	0.429858053620215	0.415983462253697	0.234333220648812	0.757262986406494	0.749297903823637	0.522556692674322	0.750902620852656	0.716245103660606	0.692942872055307	0.714775238389481	0.872164062722196	0.837601505114558	0.869370320732347	0.749453595894823	0.442561210280095	0.696918208135052	0.49532128386518	0.514365112757446	0.414757704040301
